post_id,title,post_type,status,post_date,post_modified,author,link,slug,categories,view_count,seo_linkdex,seo_content_score,seo_title,seo_metadesc,estimated_reading_time_minutes,excerpt,content
4806,New Upgrade: Brand New StairMaster StepMills Arriving Soon! - Update 5,post,publish,2024-07-04 15:03:00,2024-07-06 03:03:00,,https://www.leisurecentre.com.au/news/new-upgrade-brand-new-stairmaster-stepmills-arriving-soon---update-5/,new-upgrade-brand-new-stairmaster-stepmills-arriving-soon---update-5,post,827,30,80,Gym Floor Upgrade: New Training Equipment Arriving | Community Recreation Hub,,2,,<p>Your training is about to get a massive upgrade! We are thrilled to announce that a brand new fleet of premium commercial fitness gear is arriving on the gym floor next week.</p>
4728,School Holiday Activity Program - Bookings Open! - Update 5,post,publish,2024-07-04 10:17:00,2024-07-07 12:17:00,,https://www.leisurecentre.com.au/news/school-holiday-activity-program---bookings-open---update-5/,school-holiday-activity-program---bookings-open---update-5,post,553,60,90,Active School Holiday Programs & Kids Activities | Elite Health & Aquatic,,4,,"<p>Keep the kids active, engaged, and highly entertained these school holidays with our fully supervised youth recreation program!</p>"
4679,Community Wellness Morning Tea & Seminar - Update 2,post,publish,2024-06-27 16:50:00,2024-07-02 01:50:00,,https://www.leisurecentre.com.au/news/community-wellness-morning-tea-seminar---update-2/,community-wellness-morning-tea-seminar---update-2,post,1899,82,60,Free Community Wellness Seminar & Morning Tea Event,,4,,"<p>Join us for our monthly community connection gathering! This month, we are hosting a casual morning tea alongside an expert presentation focusing on mindfulness.</p>"
4545,Upcoming Temporary Closure: Hydrotherapy Pool Maintenance - Update 3,post,publish,2024-06-27 06:06:00,2024-07-01 12:06:00,,https://www.leisurecentre.com.au/news/upcoming-temporary-closure-hydrotherapy-pool-maintenance---update-3/,upcoming-temporary-closure-hydrotherapy-pool-maintenance---update-3,post,2866,82,80,Notice: Temporary Closure for Pool Maintenance | Community Recreation Hub,,1,,"<p>To ensure the highest standard of water quality and safety, the pool will be temporarily closed for scheduled preventative maintenance.</p><p>During this period, all other pools will remain open as scheduled.</p>"
4538,The Surprising Health Benefits of Aqua Aerobics - Update 4,post,publish,2024-06-24 14:31:00,2024-06-26 14:31:00,,https://www.leisurecentre.com.au/news/the-surprising-health-benefits-of-aqua-aerobics---update-4/,the-surprising-health-benefits-of-aqua-aerobics---update-4,post,791,82,90,Why Low-Impact Aquatic Workouts Benefit Your Health,,3,,<p>Water-based workouts are not just for recovery; they are a highly effective way to build lean cardiovascular endurance and core muscular strength without stressing your joints.</p>
4783,Notice of Limited Lane Availability: School Swimming Carnival - Update 2,post,publish,2024-06-16 19:11:00,2024-06-17 01:11:00,,https://www.leisurecentre.com.au/news/notice-of-limited-lane-availability-school-swimming-carnival---update-2/,notice-of-limited-lane-availability-school-swimming-carnival---update-2,post,3739,75,70,Lap Lane Availability Notice: School Swim Carnival | Wave & Fitness Hub,,4,,"<p>We will be hosting a local school swimming carnival this coming Friday from 9:00 AM to 2:30 PM. During this event, public lap swimming lanes will be significantly restricted.</p>"
4736,Why You Should Add Spin & Cycle to Your Weekly Routine,post,publish,2024-06-13 09:32:00,2024-06-18 17:32:00,,https://www.leisurecentre.com.au/news/why-you-should-add-spin-cycle-to-your-weekly-routine/,why-you-should-add-spin-cycle-to-your-weekly-routine,post,4606,75,70,Benefits of Group Fitness: Try Spin & Cycle This Week,,4,,<p>Stuck in a workout rut? It might be time to shake up your routine with our popular group training options. Group fitness is scientifically proven to boost accountability.</p>
4571,Community Wellness Morning Tea & Seminar - Update 5,post,publish,2024-05-29 09:07:00,2024-06-03 12:07:00,,https://www.leisurecentre.com.au/news/community-wellness-morning-tea-seminar---update-5/,community-wellness-morning-tea-seminar---update-5,post,2619,30,70,Free Community Wellness Seminar & Morning Tea Event,,2,,"<p>Join us for our monthly community connection gathering! This month, we are hosting a casual morning tea alongside an expert presentation focusing on mindfulness.</p>"
4735,Community Wellness Morning Tea & Seminar - Update 2,post,publish,2024-05-23 16:42:00,2024-05-25 18:42:00,,https://www.leisurecentre.com.au/news/community-wellness-morning-tea-seminar---update-2/,community-wellness-morning-tea-seminar---update-2,post,397,75,90,Free Community Wellness Seminar & Morning Tea Event,,3,,"<p>Join us for our monthly community connection gathering! This month, we are hosting a casual morning tea alongside an expert presentation focusing on mindfulness.</p>"
4729,New Upgrade: Brand New StairMaster StepMills Arriving Soon! - Update 2,post,publish,2024-05-20 17:40:00,2024-05-24 02:40:00,,https://www.leisurecentre.com.au/news/new-upgrade-brand-new-stairmaster-stepmills-arriving-soon---update-2/,new-upgrade-brand-new-stairmaster-stepmills-arriving-soon---update-2,post,1636,45,60,Gym Floor Upgrade: New Training Equipment Arriving | City Leisure Centre,,3,,<p>Your training is about to get a massive upgrade! We are thrilled to announce that a brand new fleet of premium commercial fitness gear is arriving on the gym floor next week.</p>
4787,Swim School Enrolments Now Open for Term 2 - Update 2,post,publish,2024-05-18 16:18:00,2024-05-21 22:18:00,,https://www.leisurecentre.com.au/news/swim-school-enrolments-now-open-for-term-2---update-2/,swim-school-enrolments-now-open-for-term-2---update-2,post,4546,45,60,Learn to Swim: Kids Swimming Lesson Enrolments Open,,1,,<p>Secure your child's spot in our reputable Learn-to-Swim program for the upcoming school term! Swimming is an essential life skill that builds foundational water confidence.</p>
4713,Trainer Spotlight: Meet Michael Chang - Update 5,post,publish,2024-05-18 13:35:00,2024-05-23 23:35:00,,https://www.leisurecentre.com.au/news/trainer-spotlight-meet-michael-chang---update-5/,trainer-spotlight-meet-michael-chang---update-5,post,2800,90,90,Meet Our Expert Fitness Coach & Personal Trainer | Community Recreation Hub,,4,,"<p>This month, we sit down with one of our core fitness coaches to talk training philosophy, client success stories, and how to stay motivated.</p>"
4564,Upcoming Temporary Closure: Warm Water Program Pool Maintenance,post,publish,2024-05-12 07:44:00,2024-05-14 17:44:00,,https://www.leisurecentre.com.au/news/upcoming-temporary-closure-warm-water-program-pool-maintenance/,upcoming-temporary-closure-warm-water-program-pool-maintenance,post,1026,64,60,Notice: Temporary Closure for Pool Maintenance | Elite Health & Aquatic,,4,,"<p>To ensure the highest standard of water quality and safety, the pool will be temporarily closed for scheduled preventative maintenance.</p><p>During this period, all other pools will remain open as scheduled.</p>"
4680,Group Fitness Timetable Update - Effective September 2026 - Update 3,post,publish,2024-05-11 06:36:00,2024-05-16 07:36:00,,https://www.leisurecentre.com.au/news/group-fitness-timetable-update---effective-september-2026---update-3/,group-fitness-timetable-update---effective-september-2026---update-3,post,1597,30,90,New Group Fitness Timetable & Schedule Updates | Elite Health & Aquatic,,4,,<p>We are excited to announce a refresh of our group fitness timetable based directly on member feedback and attendance data!</p><p>The new schedule goes live at the start of next week.</p>
4569,Upcoming Temporary Closure: 25m Indoor Heated Pool Maintenance - Update 5,post,publish,2024-05-07 17:30:00,2024-05-13 04:30:00,,https://www.leisurecentre.com.au/news/upcoming-temporary-closure-25m-indoor-heated-pool-maintenance---update-5/,upcoming-temporary-closure-25m-indoor-heated-pool-maintenance---update-5,post,4055,45,60,Notice: Temporary Closure for Pool Maintenance | Wave & Fitness Hub,,3,,"<p>To ensure the highest standard of water quality and safety, the pool will be temporarily closed for scheduled preventative maintenance.</p><p>During this period, all other pools will remain open as scheduled.</p>"
4586,Community Wellness Morning Tea & Seminar - Update 5,post,publish,2024-05-05 17:10:00,2024-05-08 01:10:00,,https://www.leisurecentre.com.au/news/community-wellness-morning-tea-seminar---update-5/,community-wellness-morning-tea-seminar---update-5,post,147,75,90,Free Community Wellness Seminar & Morning Tea Event,,1,,"<p>Join us for our monthly community connection gathering! This month, we are hosting a casual morning tea alongside an expert presentation focusing on mindfulness.</p>"
4710,Community Wellness Morning Tea & Seminar - Update 3,post,publish,2024-05-05 14:20:00,2024-05-07 20:20:00,,https://www.leisurecentre.com.au/news/community-wellness-morning-tea-seminar---update-3/,community-wellness-morning-tea-seminar---update-3,post,3854,75,80,Free Community Wellness Seminar & Morning Tea Event,,3,,"<p>Join us for our monthly community connection gathering! This month, we are hosting a casual morning tea alongside an expert presentation focusing on mindfulness.</p>"
4764,School Holiday Activity Program - Bookings Open! - Update 2,post,publish,2024-05-05 13:24:00,2024-05-05 16:24:00,,https://www.leisurecentre.com.au/news/school-holiday-activity-program---bookings-open---update-2/,school-holiday-activity-program---bookings-open---update-2,post,4127,82,60,Active School Holiday Programs & Kids Activities | Wave & Fitness Hub,,3,,"<p>Keep the kids active, engaged, and highly entertained these school holidays with our fully supervised youth recreation program!</p>"
4641,The Surprising Health Benefits of Hydrotherapy Swim - Update 5,post,publish,2024-05-04 10:51:00,2024-05-07 13:51:00,,https://www.leisurecentre.com.au/news/the-surprising-health-benefits-of-hydrotherapy-swim---update-5/,the-surprising-health-benefits-of-hydrotherapy-swim---update-5,post,3048,82,90,Why Low-Impact Aquatic Workouts Benefit Your Health,,4,,<p>Water-based workouts are not just for recovery; they are a highly effective way to build lean cardiovascular endurance and core muscular strength without stressing your joints.</p>
4744,School Holiday Activity Program - Bookings Open! - Update 3,post,publish,2024-05-03 10:07:00,2024-05-04 15:07:00,,https://www.leisurecentre.com.au/news/school-holiday-activity-program---bookings-open---update-3/,school-holiday-activity-program---bookings-open---update-3,post,1193,75,90,Active School Holiday Programs & Kids Activities | Community Recreation Hub,,2,,"<p>Keep the kids active, engaged, and highly entertained these school holidays with our fully supervised youth recreation program!</p>"
4562,Autumn Facility Opening Hours Schedule - Update 2,post,publish,2024-05-03 08:30:00,2024-05-08 09:30:00,,https://www.leisurecentre.com.au/news/autumn-facility-opening-hours-schedule---update-2/,autumn-facility-opening-hours-schedule---update-2,post,4655,60,90,Autumn Opening Hours Update & Schedule Changes,,3,,"<p>With the arrival of the new season, we are transitioning to our seasonal operating hours. This adjustment allows us to open earlier for sunrise swimmers.</p>"
4612,Public Holiday Opening Hours - Boxing Day,post,publish,2024-05-02 15:20:00,2024-05-02 17:20:00,,https://www.leisurecentre.com.au/news/public-holiday-opening-hours---boxing-day/,public-holiday-opening-hours---boxing-day,post,2208,30,70,Holiday Hours: Boxing Day Opening Times | Community Recreation Hub,,1,,<p>Please note that the facility will operate on adjusted hours for the upcoming <strong>Boxing Day</strong> public holiday.</p><p>Our modified hours are as follows:</p><ul><li><strong>Gym & Health Club:</strong> 8:00 AM - 4:00 PM</li><li><strong>Aquatic Area:</strong> 9:00 AM - 3:30 PM</li><li><strong>Group Fitness Classes:</strong> Modified timetable applies</li><li><strong>Creche / Childcare:</strong> Closed</li></ul><p>Normal 24/7 gym access remains available for eligible key-tag holders.</p>
4555,Swim School Enrolments Now Open for Term 1,post,publish,2024-04-25 10:21:00,2024-04-27 18:21:00,,https://www.leisurecentre.com.au/news/swim-school-enrolments-now-open-for-term-1/,swim-school-enrolments-now-open-for-term-1,post,695,60,70,Learn to Swim: Kids Swimming Lesson Enrolments Open,,2,,<p>Secure your child's spot in our reputable Learn-to-Swim program for the upcoming school term! Swimming is an essential life skill that builds foundational water confidence.</p>
4790,Notice of Limited Lane Availability: School Swimming Carnival - Update 4,post,publish,2024-04-21 08:06:00,2024-04-22 18:06:00,,https://www.leisurecentre.com.au/news/notice-of-limited-lane-availability-school-swimming-carnival---update-4/,notice-of-limited-lane-availability-school-swimming-carnival---update-4,post,2010,90,60,Lap Lane Availability Notice: School Swim Carnival | City Leisure Centre,,4,,"<p>We will be hosting a local school swimming carnival this coming Friday from 9:00 AM to 2:30 PM. During this event, public lap swimming lanes will be significantly restricted.</p>"
4578,Community Wellness Morning Tea & Seminar - Update 5,post,publish,2024-04-19 10:45:00,2024-04-21 21:45:00,,https://www.leisurecentre.com.au/news/community-wellness-morning-tea-seminar---update-5/,community-wellness-morning-tea-seminar---update-5,post,3754,30,70,Free Community Wellness Seminar & Morning Tea Event,,3,,"<p>Join us for our monthly community connection gathering! This month, we are hosting a casual morning tea alongside an expert presentation focusing on mindfulness.</p>"
4715,Public Holiday Opening Hours - New Year's Day,post,publish,2024-04-18 07:45:00,2024-04-19 07:45:00,,https://www.leisurecentre.com.au/news/public-holiday-opening-hours---new-years-day/,public-holiday-opening-hours---new-years-day,post,1826,75,90,Holiday Hours: New Year's Day Opening Times | Elite Health & Aquatic,,1,,<p>Please note that the facility will operate on adjusted hours for the upcoming <strong>New Year's Day</strong> public holiday.</p><p>Our modified hours are as follows:</p><ul><li><strong>Gym & Health Club:</strong> 8:00 AM - 4:00 PM</li><li><strong>Aquatic Area:</strong> 9:00 AM - 3:30 PM</li><li><strong>Group Fitness Classes:</strong> Modified timetable applies</li><li><strong>Creche / Childcare:</strong> Closed</li></ul><p>Normal 24/7 gym access remains available for eligible key-tag holders.</p>
4514,Community Wellness Morning Tea & Seminar,post,publish,2024-04-11 18:18:00,2024-04-11 21:18:00,,https://www.leisurecentre.com.au/news/community-wellness-morning-tea-seminar/,community-wellness-morning-tea-seminar,post,862,45,80,Free Community Wellness Seminar & Morning Tea Event,,4,,"<p>Join us for our monthly community connection gathering! This month, we are hosting a casual morning tea alongside an expert presentation focusing on mindfulness.</p>"
4759,Spring Facility Opening Hours Schedule - Update 2,post,publish,2024-04-08 14:43:00,2024-04-11 14:43:00,,https://www.leisurecentre.com.au/news/spring-facility-opening-hours-schedule---update-2/,spring-facility-opening-hours-schedule---update-2,post,101,82,80,Spring Opening Hours Update & Schedule Changes,,1,,"<p>With the arrival of the new season, we are transitioning to our seasonal operating hours. This adjustment allows us to open earlier for sunrise swimmers.</p>"
4701,Upcoming Temporary Closure: 25m Indoor Heated Pool Maintenance - Update 5,post,publish,2024-04-01 19:00:00,2024-04-01 23:00:00,,https://www.leisurecentre.com.au/news/upcoming-temporary-closure-25m-indoor-heated-pool-maintenance---update-5/,upcoming-temporary-closure-25m-indoor-heated-pool-maintenance---update-5,post,3827,82,90,Notice: Temporary Closure for Pool Maintenance | Community Recreation Hub,,2,,"<p>To ensure the highest standard of water quality and safety, the pool will be temporarily closed for scheduled preventative maintenance.</p><p>During this period, all other pools will remain open as scheduled.</p>"
4784,Upcoming Temporary Closure: 25m Indoor Heated Pool Maintenance - Update 2,post,publish,2024-03-31 08:12:00,2024-04-03 13:12:00,,https://www.leisurecentre.com.au/news/upcoming-temporary-closure-25m-indoor-heated-pool-maintenance---update-2/,upcoming-temporary-closure-25m-indoor-heated-pool-maintenance---update-2,post,723,75,80,Notice: Temporary Closure for Pool Maintenance | Wave & Fitness Hub,,1,,"<p>To ensure the highest standard of water quality and safety, the pool will be temporarily closed for scheduled preventative maintenance.</p><p>During this period, all other pools will remain open as scheduled.</p>"
4695,School Holiday Activity Program - Bookings Open! - Update 4,post,publish,2024-03-28 09:08:00,2024-03-31 11:08:00,,https://www.leisurecentre.com.au/news/school-holiday-activity-program---bookings-open---update-4/,school-holiday-activity-program---bookings-open---update-4,post,3762,82,80,Active School Holiday Programs & Kids Activities | Community Recreation Hub,,4,,"<p>Keep the kids active, engaged, and highly entertained these school holidays with our fully supervised youth recreation program!</p>"
4625,Why You Should Add BodyPump to Your Weekly Routine - Update 2,post,publish,2024-03-08 18:08:00,2024-03-10 22:08:00,,https://www.leisurecentre.com.au/news/why-you-should-add-bodypump-to-your-weekly-routine---update-2/,why-you-should-add-bodypump-to-your-weekly-routine---update-2,post,2722,30,60,Benefits of Group Fitness: Try BodyPump This Week,,4,,<p>Stuck in a workout rut? It might be time to shake up your routine with our popular group training options. Group fitness is scientifically proven to boost accountability.</p>
4549,Notice of Limited Lane Availability: School Swimming Carnival - Update 2,post,publish,2024-03-06 12:50:00,2024-03-10 21:50:00,,https://www.leisurecentre.com.au/news/notice-of-limited-lane-availability-school-swimming-carnival---update-2/,notice-of-limited-lane-availability-school-swimming-carnival---update-2,post,2674,45,90,Lap Lane Availability Notice: School Swim Carnival | Community Recreation Hub,,2,,"<p>We will be hosting a local school swimming carnival this coming Friday from 9:00 AM to 2:30 PM. During this event, public lap swimming lanes will be significantly restricted.</p>"
4610,Trainer Spotlight: Meet Michael Chang - Update 3,post,publish,2024-02-25 07:53:00,2024-02-29 10:53:00,,https://www.leisurecentre.com.au/news/trainer-spotlight-meet-michael-chang---update-3/,trainer-spotlight-meet-michael-chang---update-3,post,4838,60,70,Meet Our Expert Fitness Coach & Personal Trainer | Elite Health & Aquatic,,2,,"<p>This month, we sit down with one of our core fitness coaches to talk training philosophy, client success stories, and how to stay motivated.</p>"
4780,Swim School Enrolments Now Open for Term 3 - Update 3,post,publish,2024-02-20 08:49:00,2024-02-24 09:49:00,,https://www.leisurecentre.com.au/news/swim-school-enrolments-now-open-for-term-3---update-3/,swim-school-enrolments-now-open-for-term-3---update-3,post,1308,30,70,Learn to Swim: Kids Swimming Lesson Enrolments Open,,4,,<p>Secure your child's spot in our reputable Learn-to-Swim program for the upcoming school term! Swimming is an essential life skill that builds foundational water confidence.</p>
4652,Community Wellness Morning Tea & Seminar - Update 5,post,publish,2024-02-17 06:50:00,2024-02-18 06:50:00,,https://www.leisurecentre.com.au/news/community-wellness-morning-tea-seminar---update-5/,community-wellness-morning-tea-seminar---update-5,post,2620,90,90,Free Community Wellness Seminar & Morning Tea Event,,4,,"<p>Join us for our monthly community connection gathering! This month, we are hosting a casual morning tea alongside an expert presentation focusing on mindfulness.</p>"
4775,Notice of Limited Lane Availability: School Swimming Carnival - Update 5,post,publish,2024-02-15 10:36:00,2024-02-17 21:36:00,,https://www.leisurecentre.com.au/news/notice-of-limited-lane-availability-school-swimming-carnival---update-5/,notice-of-limited-lane-availability-school-swimming-carnival---update-5,post,2022,45,80,Lap Lane Availability Notice: School Swim Carnival | Community Recreation Hub,,2,,"<p>We will be hosting a local school swimming carnival this coming Friday from 9:00 AM to 2:30 PM. During this event, public lap swimming lanes will be significantly restricted.</p>"
4642,New Upgrade: Brand New StairMaster StepMills Arriving Soon! - Update 5,post,draft,2024-02-13 18:38:00,2024-02-14 22:38:00,,https://www.leisurecentre.com.au/news/new-upgrade-brand-new-stairmaster-stepmills-arriving-soon---update-5/,new-upgrade-brand-new-stairmaster-stepmills-arriving-soon---update-5,post,462,0,0,Gym Floor Upgrade: New Training Equipment Arriving | Community Recreation Hub,,3,,<p>Your training is about to get a massive upgrade! We are thrilled to announce that a brand new fleet of premium commercial fitness gear is arriving on the gym floor next week.</p>
4676,Trainer Spotlight: Meet Jessica Taylor - Update 4,post,publish,2024-02-12 15:32:00,2024-02-15 23:32:00,,https://www.leisurecentre.com.au/news/trainer-spotlight-meet-jessica-taylor---update-4/,trainer-spotlight-meet-jessica-taylor---update-4,post,364,30,60,Meet Our Expert Fitness Coach & Personal Trainer | City Leisure Centre,,3,,"<p>This month, we sit down with one of our core fitness coaches to talk training philosophy, client success stories, and how to stay motivated.</p>"
4741,Group Fitness Timetable Update - Effective November 2026,post,publish,2024-02-09 13:37:00,2024-02-12 19:37:00,,https://www.leisurecentre.com.au/news/group-fitness-timetable-update---effective-november-2026/,group-fitness-timetable-update---effective-november-2026,post,71,82,70,New Group Fitness Timetable & Schedule Updates | City Leisure Centre,,3,,<p>We are excited to announce a refresh of our group fitness timetable based directly on member feedback and attendance data!</p><p>The new schedule goes live at the start of next week.</p>
4630,Notice of Limited Lane Availability: School Swimming Carnival - Update 2,post,publish,2024-02-02 20:49:00,2024-02-05 01:49:00,,https://www.leisurecentre.com.au/news/notice-of-limited-lane-availability-school-swimming-carnival---update-2/,notice-of-limited-lane-availability-school-swimming-carnival---update-2,post,1244,60,60,Lap Lane Availability Notice: School Swim Carnival | City Leisure Centre,,3,,"<p>We will be hosting a local school swimming carnival this coming Friday from 9:00 AM to 2:30 PM. During this event, public lap swimming lanes will be significantly restricted.</p>"
4548,Community Wellness Morning Tea & Seminar - Update 4,post,publish,2024-01-28 12:42:00,2024-01-31 22:42:00,,https://www.leisurecentre.com.au/news/community-wellness-morning-tea-seminar---update-4/,community-wellness-morning-tea-seminar---update-4,post,1460,75,80,Free Community Wellness Seminar & Morning Tea Event,,4,,"<p>Join us for our monthly community connection gathering! This month, we are hosting a casual morning tea alongside an expert presentation focusing on mindfulness.</p>"
4702,Spring Facility Opening Hours Schedule - Update 4,post,publish,2024-01-22 20:56:00,2024-01-28 08:56:00,,https://www.leisurecentre.com.au/news/spring-facility-opening-hours-schedule---update-4/,spring-facility-opening-hours-schedule---update-4,post,959,30,90,Spring Opening Hours Update & Schedule Changes,,1,,"<p>With the arrival of the new season, we are transitioning to our seasonal operating hours. This adjustment allows us to open earlier for sunrise swimmers.</p>"
4726,Trainer Spotlight: Meet Emma Rodriguez - Update 2,post,publish,2024-01-19 12:28:00,2024-01-23 20:28:00,,https://www.leisurecentre.com.au/news/trainer-spotlight-meet-emma-rodriguez---update-2/,trainer-spotlight-meet-emma-rodriguez---update-2,post,4232,45,60,Meet Our Expert Fitness Coach & Personal Trainer | Wave & Fitness Hub,,1,,"<p>This month, we sit down with one of our core fitness coaches to talk training philosophy, client success stories, and how to stay motivated.</p>"
4691,Community Wellness Morning Tea & Seminar - Update 5,post,publish,2024-01-17 06:47:00,2024-01-19 18:47:00,,https://www.leisurecentre.com.au/news/community-wellness-morning-tea-seminar---update-5/,community-wellness-morning-tea-seminar---update-5,post,2451,75,70,Free Community Wellness Seminar & Morning Tea Event,,2,,"<p>Join us for our monthly community connection gathering! This month, we are hosting a casual morning tea alongside an expert presentation focusing on mindfulness.</p>"
4533,Public Holiday Opening Hours - Grand Final Friday,post,publish,2024-01-16 07:38:00,2024-01-16 17:38:00,,https://www.leisurecentre.com.au/news/public-holiday-opening-hours---grand-final-friday/,public-holiday-opening-hours---grand-final-friday,post,1961,45,60,Holiday Hours: Grand Final Friday Opening Times | City Leisure Centre,,1,,<p>Please note that the facility will operate on adjusted hours for the upcoming <strong>Grand Final Friday</strong> public holiday.</p><p>Our modified hours are as follows:</p><ul><li><strong>Gym & Health Club:</strong> 8:00 AM - 4:00 PM</li><li><strong>Aquatic Area:</strong> 9:00 AM - 3:30 PM</li><li><strong>Group Fitness Classes:</strong> Modified timetable applies</li><li><strong>Creche / Childcare:</strong> Closed</li></ul><p>Normal 24/7 gym access remains available for eligible key-tag holders.</p>
4582,Group Fitness Timetable Update - Effective August 2026,post,publish,2024-01-07 15:27:00,2024-01-12 22:27:00,,https://www.leisurecentre.com.au/news/group-fitness-timetable-update---effective-august-2026/,group-fitness-timetable-update---effective-august-2026,post,782,45,80,New Group Fitness Timetable & Schedule Updates | Community Recreation Hub,,3,,<p>We are excited to announce a refresh of our group fitness timetable based directly on member feedback and attendance data!</p><p>The new schedule goes live at the start of next week.</p>
4655,Community Wellness Morning Tea & Seminar - Update 5,post,publish,2024-01-05 14:18:00,2024-01-07 15:18:00,,https://www.leisurecentre.com.au/news/community-wellness-morning-tea-seminar---update-5/,community-wellness-morning-tea-seminar---update-5,post,690,90,80,Free Community Wellness Seminar & Morning Tea Event,,3,,"<p>Join us for our monthly community connection gathering! This month, we are hosting a casual morning tea alongside an expert presentation focusing on mindfulness.</p>"
4596,Notice of Limited Lane Availability: School Swimming Carnival - Update 5,post,publish,2024-01-04 08:11:00,2024-01-04 17:11:00,,https://www.leisurecentre.com.au/news/notice-of-limited-lane-availability-school-swimming-carnival---update-5/,notice-of-limited-lane-availability-school-swimming-carnival---update-5,post,3168,75,70,Lap Lane Availability Notice: School Swim Carnival | Community Recreation Hub,,2,,"<p>We will be hosting a local school swimming carnival this coming Friday from 9:00 AM to 2:30 PM. During this event, public lap swimming lanes will be significantly restricted.</p>"
4789,Trainer Spotlight: Meet Jessica Taylor - Update 4,post,publish,2024-01-04 06:20:00,2024-01-08 09:20:00,,https://www.leisurecentre.com.au/news/trainer-spotlight-meet-jessica-taylor---update-4/,trainer-spotlight-meet-jessica-taylor---update-4,post,275,64,80,Meet Our Expert Fitness Coach & Personal Trainer | Wave & Fitness Hub,,4,,"<p>This month, we sit down with one of our core fitness coaches to talk training philosophy, client success stories, and how to stay motivated.</p>"
4717,Public Holiday Opening Hours - Grand Final Friday - Update 5,post,publish,2024-01-03 07:58:00,2024-01-03 15:58:00,,https://www.leisurecentre.com.au/news/public-holiday-opening-hours---grand-final-friday---update-5/,public-holiday-opening-hours---grand-final-friday---update-5,post,1254,60,70,Holiday Hours: Grand Final Friday Opening Times | Elite Health & Aquatic,,3,,<p>Please note that the facility will operate on adjusted hours for the upcoming <strong>Grand Final Friday</strong> public holiday.</p><p>Our modified hours are as follows:</p><ul><li><strong>Gym & Health Club:</strong> 8:00 AM - 4:00 PM</li><li><strong>Aquatic Area:</strong> 9:00 AM - 3:30 PM</li><li><strong>Group Fitness Classes:</strong> Modified timetable applies</li><li><strong>Creche / Childcare:</strong> Closed</li></ul><p>Normal 24/7 gym access remains available for eligible key-tag holders.</p>
4795,Community Wellness Morning Tea & Seminar - Update 4,post,publish,2023-12-26 12:19:00,2023-12-31 23:19:00,,https://www.leisurecentre.com.au/news/community-wellness-morning-tea-seminar---update-4/,community-wellness-morning-tea-seminar---update-4,post,2447,60,70,Free Community Wellness Seminar & Morning Tea Event,,1,,"<p>Join us for our monthly community connection gathering! This month, we are hosting a casual morning tea alongside an expert presentation focusing on mindfulness.</p>"
4769,Upcoming Temporary Closure: Leisure Splash Pad Maintenance - Update 2,post,publish,2023-12-26 07:00:00,2023-12-31 09:00:00,,https://www.leisurecentre.com.au/news/upcoming-temporary-closure-leisure-splash-pad-maintenance---update-2/,upcoming-temporary-closure-leisure-splash-pad-maintenance---update-2,post,127,60,90,Notice: Temporary Closure for Pool Maintenance | Elite Health & Aquatic,,3,,"<p>To ensure the highest standard of water quality and safety, the pool will be temporarily closed for scheduled preventative maintenance.</p><p>During this period, all other pools will remain open as scheduled.</p>"
4651,Trainer Spotlight: Meet Jessica Taylor - Update 4,post,publish,2023-12-25 19:49:00,2023-12-31 02:49:00,,https://www.leisurecentre.com.au/news/trainer-spotlight-meet-jessica-taylor---update-4/,trainer-spotlight-meet-jessica-taylor---update-4,post,3955,82,70,Meet Our Expert Fitness Coach & Personal Trainer | City Leisure Centre,,1,,"<p>This month, we sit down with one of our core fitness coaches to talk training philosophy, client success stories, and how to stay motivated.</p>"
4628,Upcoming Temporary Closure: Leisure Splash Pad Maintenance - Update 2,post,draft,2023-12-18 18:39:00,2023-12-22 05:39:00,,https://www.leisurecentre.com.au/news/upcoming-temporary-closure-leisure-splash-pad-maintenance---update-2/,upcoming-temporary-closure-leisure-splash-pad-maintenance---update-2,post,2999,0,0,Notice: Temporary Closure for Pool Maintenance | Wave & Fitness Hub,,4,,"<p>To ensure the highest standard of water quality and safety, the pool will be temporarily closed for scheduled preventative maintenance.</p><p>During this period, all other pools will remain open as scheduled.</p>"
4550,Notice of Limited Lane Availability: School Swimming Carnival - Update 5,post,publish,2023-12-14 16:05:00,2023-12-17 00:05:00,,https://www.leisurecentre.com.au/news/notice-of-limited-lane-availability-school-swimming-carnival---update-5/,notice-of-limited-lane-availability-school-swimming-carnival---update-5,post,2780,30,70,Lap Lane Availability Notice: School Swim Carnival | Elite Health & Aquatic,,2,,"<p>We will be hosting a local school swimming carnival this coming Friday from 9:00 AM to 2:30 PM. During this event, public lap swimming lanes will be significantly restricted.</p>"
4640,The Surprising Health Benefits of Hydrotherapy Swim - Update 3,post,publish,2023-12-06 17:28:00,2023-12-06 23:28:00,,https://www.leisurecentre.com.au/news/the-surprising-health-benefits-of-hydrotherapy-swim---update-3/,the-surprising-health-benefits-of-hydrotherapy-swim---update-3,post,3019,82,70,Why Low-Impact Aquatic Workouts Benefit Your Health,,4,,<p>Water-based workouts are not just for recovery; they are a highly effective way to build lean cardiovascular endurance and core muscular strength without stressing your joints.</p>
